Code postal,departement,dep_nom,Nom lieu,Adresse postale,latitude,longitude,result_label,result_score,result_type,result_id,result_housenumber,result_name,result_street,result_postcode,result_city,result_context,result_citycode,result_oldcitycode,result_oldcity,result_district
49 370,49,Maine-et-Loire,Bibliothèque de La Pouëze,3 Cours de l'Arquenay 49370 Erdre-En-Anjou,47.551933,-0.809973,3 Cour d'Arquenay 49220 Erdre-en-Anjou,0.67,housenumber,49249_0014_00003,3,Cour d'Arquenay,,49220,Erdre-en-Anjou,"49, Maine-et-Loire, Pays de la Loire",49367,49249,La Pouëze,
49 370,49,Maine-et-Loire,Bibliothèque de Villemoisan,3 Rue de la Commanderie 49370 Villemoisan,47.46502,-0.893073,3 Rue de la Commanderie 49370 Val d'Erdre-Auxence,0.67,housenumber,49376_0026_00003,3,Rue de la Commanderie,,49370,Val d'Erdre-Auxence,"49, Maine-et-Loire, Pays de la Loire",49183,49376,Villemoisan,
49 370,49,Maine-et-Loire,Bibliothèque du Louroux-Béconnais,5 Place de la mairie 49370 Le Louroux-Béconnais,47.521859,-0.884168,5 Place de la Mairie 49370 Val d'Erdre-Auxence,0.53,housenumber,49183_0110_00005,5,Place de la Mairie,,49370,Val d'Erdre-Auxence,"49, Maine-et-Loire, Pays de la Loire",49183,49183,Le Louroux-Béconnais,
49 380,49,Maine-et-Loire,Centre Socio Culturel des Coteaux du Layon,Neufbourg  Thouarcé 49380 Bellevigne en Layon,47.245976,-0.541366,Moulin Brule (Thouarcé) 49380 Bellevigne-en-Layon,0.63,locality,49345_b146,,Moulin Brule (Thouarcé),,49380,Bellevigne-en-Layon,"49, Maine-et-Loire, Pays de la Loire",49345,49345,Thouarcé,
49 390,49,Maine-et-Loire,Bibliothèque de Vernantes,28 Rue de Jalesnes 49390 Vernantes,47.393475,0.049893,28 Rue de Jalesnes 49390 Vernantes,0.94,housenumber,49368_0140_00028,28,Rue de Jalesnes,,49390,Vernantes,"49, Maine-et-Loire, Pays de la Loire",49368,,,
49 390,49,Maine-et-Loire,"Club d'Initiation et de Perfectionnement en informatique
",Place de la Mairie 49390 Vernantes,47.393747,0.0535,Place de la Mairie 49390 Vernantes,0.94,street,49368_b867,,Place de la Mairie,,49390,Vernantes,"49, Maine-et-Loire, Pays de la Loire",49368,,,
49 390,49,Maine-et-Loire,Club Initiation Perfectionnement Informatique,Rue de la Chambardière 49390 Vernoil-le-Fourrier,47.414052,0.068591,La Charriere 49390 Vernoil-le-Fourrier,0.68,street,49369_pqo8v2,,La Charriere,,49390,Vernoil-le-Fourrier,"49, Maine-et-Loire, Pays de la Loire",49369,,,
49 390,49,Maine-et-Loire,Cyberpoint Bibliothèque de Vernantes,28 Rue de Jalesne 49390 Vernantes,47.393475,0.049893,28 Rue de Jalesnes 49390 Vernantes,0.86,housenumber,49368_0140_00028,28,Rue de Jalesnes,,49390,Vernantes,"49, Maine-et-Loire, Pays de la Loire",49368,,,
49 400,49,Maine-et-Loire,AFRIEJ Culture et Loisirs,8 Rue de l'Échallier 49400 Distré,47.220567,-0.113841,8 Rue de l'Echallier 49400 Distré,0.94,housenumber,49123_0140_00008,8,Rue de l'Echallier,,49400,Distré,"49, Maine-et-Loire, Pays de la Loire",49123,,,
49 400,49,Maine-et-Loire,CS Jacques Percereau,925 Avenue François Mitterand 49400 Saumur,47.246104,-0.077191,925 Avenue Francois Mitterrand 49400 Saumur,0.93,housenumber,49328_1045_00925,925,Avenue Francois Mitterrand,,49400,Saumur,"49, Maine-et-Loire, Pays de la Loire",49328,49328,Saumur,
49 400,49,Maine-et-Loire,Cybercentre de la Région de Nozay,16 Route de Nort Sur Erdre 44170 Nozay,47.561189,-1.623635,16 Route de Nort-sur-erdre 44170 Nozay,0.95,housenumber,44113_1680_00016,16,Route de Nort-sur-erdre,,44170,Nozay,"44, Loire-Atlantique, Pays de la Loire",44113,,,
49 400,49,Maine-et-Loire,L'@telier,31 Rue du Portail Louis 49400 Saumur,47.258474,-0.078659,31 Rue du Portail Louis 49400 Saumur,0.95,housenumber,49328_2020_00031,31,Rue du Portail Louis,,49400,Saumur,"49, Maine-et-Loire, Pays de la Loire",49328,49328,Saumur,
49 400,49,Maine-et-Loire,Loisirs Pour Tous,Salle de musique 49400 Villebernier,47.251937,-0.029165,Rue de la Mairie 49400 Villebernier,0.56,street,49374_0047,,Rue de la Mairie,,49400,Villebernier,"49, Maine-et-Loire, Pays de la Loire",49374,,,
49 400,49,Maine-et-Loire,Mairie de Souzay-Champigny,52 Route des Ducs d’Anjou 49400 Souzay-Champigny,47.238318,-0.012351,52 Rue des Ducs d'Anjou 49400 Souzay-Champigny,0.83,housenumber,49341_0090_00052,52,Rue des Ducs d'Anjou,,49400,Souzay-Champigny,"49, Maine-et-Loire, Pays de la Loire",49341,,,
49 400,49,Maine-et-Loire,MJC Saumur,Place de Verdun 49400 Saumur,47.254775,-0.080209,Place de Verdun 49400 Saumur,0.95,street,49328_2550,,Place de Verdun,,49400,Saumur,"49, Maine-et-Loire, Pays de la Loire",49328,49328,Saumur,
49 400,49,Maine-et-Loire,Saumur - sous-préfecture,33 Rue Beaurepaire 49400 Saumur,47.260222,-0.081311,33 Rue Beaurepaire 49400 Saumur,0.95,housenumber,49328_0190_00033,33,Rue Beaurepaire,,49400,Saumur,"49, Maine-et-Loire, Pays de la Loire",49328,49328,Saumur,
49 400,49,Maine-et-Loire,SCOOPE,325 Rue Robert Amy 49400 Saumur,47.243854,-0.074757,325 Rue Robert Amy 49400 Saumur,0.95,housenumber,49328_2210_00325,325,Rue Robert Amy,,49400,Saumur,"49, Maine-et-Loire, Pays de la Loire",49328,49328,Saumur,
49 410,49,Maine-et-Loire,Bibliothèque Saint-Florent-le Vieil,12 Avenue de l'Europe 49410 Saint-Florent-le-Vieil,47.361327,-1.014555,12 Avenue de l'Europe (st Florent-le-vieil) 49410 Mauges-sur-Loire,0.83,housenumber,49244_j5j39j_00012,12,Avenue de l'Europe (st Florent-le-vieil),,49410,Mauges-sur-Loire,"49, Maine-et-Loire, Pays de la Loire",49244,49276,Saint-Florent-le-Vieil,
49 410,49,Maine-et-Loire,Cybercentre - ERN ValMauges,ZI DE LA LANDE (Saint-Florent-le-Vieil) 49410 Mauges-sur-Loire,47.3546,-1.017439,Zone Artisanale de Ribotte (Saint-Florent-le-Vieil) 49410 Mauges-sur-Loire,0.61,locality,49276_0001,,Zone Artisanale de Ribotte (Saint-Florent-le-Vieil),,49410,Mauges-sur-Loire,"49, Maine-et-Loire, Pays de la Loire",49244,49276,Saint-Florent-le-Vieil,
49 418,49,Maine-et-Loire,Médiathèque de Saumur / Réseau Imagin'R,Rue Célestin-Port 49418 Saumur,47.254558,-0.081975,Rue Célestin Port 49400 Saumur,0.78,street,49328_0400,,Rue Célestin Port,,49400,Saumur,"49, Maine-et-Loire, Pays de la Loire",49328,49328,Saumur,
49 420,49,Maine-et-Loire,Bibliothèque Jules Mougin-Pouancé,4 Boulevard de la Prevalaye (Pouancé) 49420 Ombrée d'Anjou,47.740883,-1.173745,4 Boulevard de la Prévalaye 49420 Ombrée d'Anjou,0.82,housenumber,49248_0680_00004,4,Boulevard de la Prévalaye,,49420,Ombrée d'Anjou,"49, Maine-et-Loire, Pays de la Loire",49248,49248,Pouancé,
49 420,49,Maine-et-Loire,MSAP Ombrée d'Anjou,36 Rue du maréchal Foch 49420 Pouancé,47.740331,-1.172947,36 Rue du Maréchal Foch 49420 Ombrée d'Anjou,0.75,housenumber,49248_0600_00036,36,Rue du Maréchal Foch,,49420,Ombrée d'Anjou,"49, Maine-et-Loire, Pays de la Loire",49248,49248,Pouancé,
49 430,49,Maine-et-Loire,Maison de Services Au Public de Durtal,11 rue Joseph Cugnot 49430 Durtal,47.671271,-0.256457,11 Rue Joseph Cugnot 49430 Durtal,0.94,housenumber,49127_0419_00011,11,Rue Joseph Cugnot,,49430,Durtal,"49, Maine-et-Loire, Pays de la Loire",49127,,,
49 440,49,Maine-et-Loire,Bibliothèque de la Cornuaille,1 Place de l'Eglise 49440 La Cornuaille,47.510695,-0.98371,1 Place de l'Eglise (La Cornuaille) 49370 Val d'Erdre-Auxence,0.78,housenumber,49108_0014_00001,1,Place de l'Eglise (La Cornuaille),,49370,Val d'Erdre-Auxence,"49, Maine-et-Loire, Pays de la Loire",49183,49108,La Cornuaille,
49 440,49,Maine-et-Loire,CARSAT,1 Avenue Firmin Tortiger 49440 Candé,47.563786,-1.034558,1 Avenue Firmin Tortiger 49440 Candé,0.94,housenumber,49054_0480_00001,1,Avenue Firmin Tortiger,,49440,Candé,"49, Maine-et-Loire, Pays de la Loire",49054,,,
49 440,49,Maine-et-Loire,Espace culturel Candéen,1 Rue Firmin Tortinger 49440 Candé,47.563786,-1.034558,1 Avenue Firmin Tortiger 49440 Candé,0.71,housenumber,49054_0480_00001,1,Avenue Firmin Tortiger,,49440,Candé,"49, Maine-et-Loire, Pays de la Loire",49054,,,
49 450,49,Maine-et-Loire,Médiathèque Saint Exupéry,6 Rue Jean Moulin 49450 Sèvremoine,47.123367,-0.995424,6 Rue Jeanne d'Arc (st Macaire-en-mauges) 49450 Sèvremoine,0.45,housenumber,49301_0640_00006,6,Rue Jeanne d'Arc (st Macaire-en-mauges),,49450,Sèvremoine,"49, Maine-et-Loire, Pays de la Loire",49301,49301,Saint-Macaire-en-Mauges,
49 460,49,Maine-et-Loire,CS Espace Solidarité Nelson Mandela,1 Allée Henri David 49460 Montreuil-Juigné,47.528719,-0.60984,1 Allee Henri David 49460 Montreuil-Juigné,0.95,housenumber,49214_0236_00001,1,Allee Henri David,,49460,Montreuil-Juigné,"49, Maine-et-Loire, Pays de la Loire",49214,,,
49 460,49,Maine-et-Loire,Espace Jeunesse / PIJ,10 Rue Lamartine 49460 Montreuil-Juigné,47.527978,-0.60631,10 Rue Lamartine 49460 Montreuil-Juigné,0.95,housenumber,49214_0110_00010,10,Rue Lamartine,,49460,Montreuil-Juigné,"49, Maine-et-Loire, Pays de la Loire",49214,,,
49 480,49,Maine-et-Loire,Bibliothèque Maison Rouge,13 Rue Victor Hugo 49480 Verrières-en-Anjou,47.521995,-0.470138,13 Rue Victor Hugo 49480 Verrières-en-Anjou,0.95,housenumber,49323_0190_00013,13,Rue Victor Hugo,,49480,Verrières-en-Anjou,"49, Maine-et-Loire, Pays de la Loire",49323,49323,Saint-Sylvain-d'Anjou,
49 480,49,Maine-et-Loire,Espace jeunesse / PIJ,Avenue de la Francaiserie (Saint-Sylvain-d'Anjou) 49480 Verrières-en-Anjou,47.521184,-0.465873,Avenue de la Francaiserie 49480 Verrières-en-Anjou,0.67,street,49323_0069,,Avenue de la Francaiserie,,49480,Verrières-en-Anjou,"49, Maine-et-Loire, Pays de la Loire",49323,49323,Saint-Sylvain-d'Anjou,
49 490,49,Maine-et-Loire,Maison de services au public,1 Rue d'Anjou 49490 Noyant-Villages,47.510992,0.119136,1 Rue d'Anjou 49490 Noyant-Villages,0.95,housenumber,49228_0023_00001,1,Rue d'Anjou,,49490,Noyant-Villages,"49, Maine-et-Loire, Pays de la Loire",49228,49228,Noyant,
49 490,49,Maine-et-Loire,MSAP Noyant-Villages,1 Rue d'Anjou 49490 Noyant,47.510992,0.119136,1 Rue d'Anjou 49490 Noyant-Villages,0.71,housenumber,49228_0023_00001,1,Rue d'Anjou,,49490,Noyant-Villages,"49, Maine-et-Loire, Pays de la Loire",49228,49228,Noyant,
49 500,49,Maine-et-Loire,Médiathèque Segré en Anjou Bleu,39 Rue Charles de Gaulle 49500 Segré,47.689843,-0.871501,39 Rue Charles de Gaulle 49500 Segré-en-Anjou Bleu,0.8,housenumber,49331_0290_00039,39,Rue Charles de Gaulle,,49500,Segré-en-Anjou Bleu,"49, Maine-et-Loire, Pays de la Loire",49331,49331,Segré,
49 500,49,Maine-et-Loire,Segré - Sous-préfecture,2 Rue Lamartine 49500 Segré-en-Anjou-Bleu,47.682017,-0.870165,2 Rue Lamartine 49500 Segré-en-Anjou Bleu,0.95,housenumber,49331_0790_00002,2,Rue Lamartine,,49500,Segré-en-Anjou Bleu,"49, Maine-et-Loire, Pays de la Loire",49331,49331,Segré,
49 520,49,Maine-et-Loire,Cyber-base Maine 301,8 Rue Mazagran 72110 Bonnétable,48.173676,0.427999,8 Rue Mazagran 72110 Bonnétable,0.94,housenumber,72039_0900_00008,8,Rue Mazagran,,72110,Bonnétable,"72, Sarthe, Pays de la Loire",72039,,,
49 520,49,Maine-et-Loire,EPIDE-Combrée,1 Rue Chevalier d'Avoynes (Combrée) 49520 Ombrée d'Anjou,47.705572,-1.027953,1 Rue du Chevalier d'Avoynes 49420 Ombrée d'Anjou,0.71,housenumber,49103_0115_00001,1,Rue du Chevalier d'Avoynes,,49420,Ombrée d'Anjou,"49, Maine-et-Loire, Pays de la Loire",49248,49103,Combrée,
49 530,49,Maine-et-Loire,Centre SocioCulturel Rives de Loire,20 Rue FJA Chenouard 49530 Drain,47.330302,-1.224278,20 Rue de Brehery (drain) 49530 Orée d'Anjou,0.41,housenumber,49069_0281_00020,20,Rue de Brehery (drain),,49530,Orée d'Anjou,"49, Maine-et-Loire, Pays de la Loire",49069,49126,Drain,
49 530,49,Maine-et-Loire,Ludothèque d'Orée-d'Anjou,4 Rue des Noues 49530 Orée-d'Anjou,47.334628,-1.207128,4 Rue des Noues (drain) 49530 Orée d'Anjou,0.81,housenumber,49069_0294_00004,4,Rue des Noues (drain),,49530,Orée d'Anjou,"49, Maine-et-Loire, Pays de la Loire",49069,49126,Drain,
49 600,49,Maine-et-Loire,Centre Social  Evre et Mauges,10 Rue du Sous Préfet Barre 49600 Beaupréau-en-Mauges,47.156395,-1.018244,La Barre (st Philbert-en-mauges) 49600 Beaupréau-en-Mauges,0.49,street,49023_1znww9,,La Barre (st Philbert-en-mauges),,49600,Beaupréau-en-Mauges,"49, Maine-et-Loire, Pays de la Loire",49023,49312,Saint-Philbert-en-Mauges,
49 600,49,Maine-et-Loire,Cybercentre de Beaupréau en Mauges,8 rue du sous préfet Barré Beaupréau 49600 Beaupréau-en-Mauges,47.156395,-1.018244,La Barre (st Philbert-en-mauges) 49600 Beaupréau-en-Mauges,0.47,street,49023_1znww9,,La Barre (st Philbert-en-mauges),,49600,Beaupréau-en-Mauges,"49, Maine-et-Loire, Pays de la Loire",49023,49312,Saint-Philbert-en-Mauges,
49 600,49,Maine-et-Loire,Maison de services au public Beaupréau,10 Rue du Sous Préfet Barre 49600 Beaupréau-en-Mauges,47.156395,-1.018244,La Barre (st Philbert-en-mauges) 49600 Beaupréau-en-Mauges,0.49,street,49023_1znww9,,La Barre (st Philbert-en-mauges),,49600,Beaupréau-en-Mauges,"49, Maine-et-Loire, Pays de la Loire",49023,49312,Saint-Philbert-en-Mauges,
49 610,49,Maine-et-Loire,Espace Multimédia Jean Carmet,Rue Jean Thuleau 49610 Mûrs-Erigné,47.402747,-0.526496,Rue Jean Thuleau 49610 Mûrs-Erigné,0.95,street,49223_0080,,Rue Jean Thuleau,,49610,Mûrs-Erigné,"49, Maine-et-Loire, Pays de la Loire",49223,,,
49 610,49,Maine-et-Loire,Hôtel de ville - Mairie de Mûrs-Érigné,5 Chemin de Bellevue 49610 Mûrs-Érigné,47.398966,-0.537631,5 Chemin de Bellevue 49610 Mûrs-Erigné,0.95,housenumber,49223_0022_00005,5,Chemin de Bellevue,,49610,Mûrs-Erigné,"49, Maine-et-Loire, Pays de la Loire",49223,,,
49 610,49,Maine-et-Loire,Médiathèque de Saint-Mélaine-sur-Aubance,5 Rue Armand Brousse 49610 Saint-Mélaine,47.370443,-0.496965,5 Rue Armand Brousse 49610 Saint-Melaine-sur-Aubance,0.73,housenumber,49308_0002_00005,5,Rue Armand Brousse,,49610,Saint-Melaine-sur-Aubance,"49, Maine-et-Loire, Pays de la Loire",49308,,,
49 620,49,Maine-et-Loire,Centre social Val'Mauges,Place du Bourg Davy (La Pommeraye) 49620 Mauges-sur-Loire,47.355335,-0.85827,Place du Bourg Davy (la Pommeraye) 49410 Mauges-sur-Loire,0.86,street,49244_5enx05,,Place du Bourg Davy (la Pommeraye),,49410,Mauges-sur-Loire,"49, Maine-et-Loire, Pays de la Loire",49244,49244,La Pommeraye,
49 630,49,Maine-et-Loire,Espace Public Numérique de CORNé,39 Place Paul Mauget (Corné) 49630 Loire-Authion,47.471001,-0.35024,39 Place Paul Mauget 49800 Loire-Authion,0.72,housenumber,49307_dbvezw_00039,39,Place Paul Mauget,,49800,Loire-Authion,"49, Maine-et-Loire, Pays de la Loire",49307,49106,Corné,
49 630,49,Maine-et-Loire,Mairie de Mazé-Milon,Place de l’Église 49630 Mazé-Milon,47.455716,-0.272728,Place de l'Église 49630 Mazé-Milon,0.95,street,49194_0040,,Place de l'Église,,49630,Mazé-Milon,"49, Maine-et-Loire, Pays de la Loire",49194,49194,Mazé,
49 630,49,Maine-et-Loire,Médiathèque Bouquins Passion,Centre Socio-culturel des moulins  Impasse Jules Frémont 49630 Corné - Loire-Authion,47.473328,-0.352378,Rue Jules Fremont 49800 Loire-Authion,0.37,street,49106_0061,,Rue Jules Fremont,,49800,Loire-Authion,"49, Maine-et-Loire, Pays de la Loire",49307,49106,Corné,
49 650,49,Maine-et-Loire,Association Micro-informatique Allonanise (AMIA),11 Place de la mairie 49650 Allonnes,47.293044,0.024285,Place de la Mairie 49650 Allonnes,0.87,street,49002_0110,,Place de la Mairie,,49650,Allonnes,"49, Maine-et-Loire, Pays de la Loire",49002,,,
49 700,49,Maine-et-Loire,Centre socioculturel du Douessin,5 Place de Justice de Paix (Doué-la-Fontaine) 49700 Doué-en-Anjou,47.193352,-0.275522,5 Place de la Justice de Paix 49700 Doué-en-Anjou,0.74,housenumber,49125_0640_00005,5,Place de la Justice de Paix,,49700,Doué-en-Anjou,"49, Maine-et-Loire, Pays de la Loire",49125,49125,Doué-la-Fontaine,
49 700,49,Maine-et-Loire,Mairie de Louresse-Rochemenier,8 Rue Principale 49700 Louresse-Rochemenier,47.238551,-0.312083,8 Rue Principale 49700 Louresse-Rochemenier,0.94,housenumber,49182_0265_00008,8,Rue Principale,,49700,Louresse-Rochemenier,"49, Maine-et-Loire, Pays de la Loire",49182,,,
49 700,49,Maine-et-Loire,Médiathèque de Doué-en-Anjou,3 Place Théophane Venard 49700 Doué-la-Fontaine,47.194578,-0.276014,3 Place Théophane Vénard 49700 Doué-en-Anjou,0.63,housenumber,49125_1260_00003,3,Place Théophane Vénard,,49700,Doué-en-Anjou,"49, Maine-et-Loire, Pays de la Loire",49125,49125,Doué-la-Fontaine,
49 700,49,Maine-et-Loire,MSA Agence Saumurois/ Layon,4 Rue Saint Denis 49700 Doué-en-Anjou,47.194122,-0.278479,Rue Haute Saint-denis 49700 Doué-en-Anjou,0.78,street,49125_0580,,Rue Haute Saint-denis,,49700,Doué-en-Anjou,"49, Maine-et-Loire, Pays de la Loire",49125,49125,Doué-la-Fontaine,
49 730,49,Maine-et-Loire,Club Informatique RAVI,10 B Rue de la Loire 49730 Varennes-sur-Loire,47.236789,0.052465,10 bis Rue de la Loire 49730 Varennes-sur-Loire,0.86,housenumber,49361_0450_00010_bis,10 bis,Rue de la Loire,,49730,Varennes-sur-Loire,"49, Maine-et-Loire, Pays de la Loire",49361,,,
49 730,49,Maine-et-Loire,Rencontre des Amateurs Varennais autour de l'Informatique,10 Rue de la Loire 49730 Varennes-sur-Loire,47.23684,0.052485,10 Rue de la Loire 49730 Varennes-sur-Loire,0.94,housenumber,49361_0450_00010,10,Rue de la Loire,,49730,Varennes-sur-Loire,"49, Maine-et-Loire, Pays de la Loire",49361,,,
49 770,49,Maine-et-Loire,CCAS Longuenée-en-Anjou,Place Eric Tabarly 49770 La Membrolles-sur-Longuenée,47.560629,-0.671929,Place Eric Tabarly 49770 Longuenée-en-Anjou,0.54,street,49200_0047,,Place Eric Tabarly,,49770,Longuenée-en-Anjou,"49, Maine-et-Loire, Pays de la Loire",49200,49200,La Membrolle-sur-Longuenée,
49 770,49,Maine-et-Loire,Mairie de la Meignanne,27 Rue de la Mairie 49770 La Meignanne,47.519274,-0.669727,27 Rue de la Mairie 49770 Longuenée-en-Anjou,0.63,housenumber,49196_0063_00027,27,Rue de la Mairie,,49770,Longuenée-en-Anjou,"49, Maine-et-Loire, Pays de la Loire",49200,49196,La Meignanne,
49 770,49,Maine-et-Loire,Mairie de la Membrolle-sur-Longuenée,Place Éric Tabarly 49770 La Membrolles-sur-Longuenée,47.560629,-0.671929,Place Eric Tabarly 49770 Longuenée-en-Anjou,0.54,street,49200_0047,,Place Eric Tabarly,,49770,Longuenée-en-Anjou,"49, Maine-et-Loire, Pays de la Loire",49200,49200,La Membrolle-sur-Longuenée,
49 770,49,Maine-et-Loire,Mairie de Pruillé,Square Luc Durand 49770 Pruillé,47.576444,-0.663592,Square des Treilles 49770 Longuenée-en-Anjou,0.39,street,49251_0061,,Square des Treilles,,49770,Longuenée-en-Anjou,"49, Maine-et-Loire, Pays de la Loire",49200,49251,Pruillé,
49 770,49,Maine-et-Loire,Mairie du Plessis Macé,1 Rue d'Anjou 49770 Le Plessis-Macé,47.544303,-0.673837,1 Rue d'Anjou Plessis Macé 49770 Longuenée-en-Anjou,0.87,housenumber,49242_0082_00001,1,Rue d'Anjou Plessis Macé,,49770,Longuenée-en-Anjou,"49, Maine-et-Loire, Pays de la Loire",49200,49242,Le Plessis-Macé,
49 800,49,Maine-et-Loire,AICLA,8  rue de bellevue 49800,47.472105,-0.351075,Rue de Bellevue 49800 Loire-Authion,0.87,street,49106_0022,,Rue de Bellevue,,49800,Loire-Authion,"49, Maine-et-Loire, Pays de la Loire",49307,49106,Corné,
49 800,49,Maine-et-Loire,Association Vivre ensemble,61 Rue de Valongo 49800 Trélazé,47.447249,-0.468851,61 Rue de Valongo 49800 Trélazé,0.95,housenumber,49353_1042_00061,61,Rue de Valongo,,49800,Trélazé,"49, Maine-et-Loire, Pays de la Loire",49353,,,
49 800,49,Maine-et-Loire,Bibliothèque Au Fil des Mots,Rue Ligérienne - 49800 La Daguenière - Loire-Authion,47.419256,-0.428302,Rue Ligerienne (La Daguenière) 49800 Loire-Authion,0.95,street,49117_0026,,Rue Ligerienne (La Daguenière),,49800,Loire-Authion,"49, Maine-et-Loire, Pays de la Loire",49307,49117,La Daguenière,
49 800,49,Maine-et-Loire,Bibliothèque Au Fil des Mots,Rue Ligérienne 49800 La Daguenière,47.419256,-0.428302,Rue Ligerienne (La Daguenière) 49800 Loire-Authion,0.9,street,49117_0026,,Rue Ligerienne (La Daguenière),,49800,Loire-Authion,"49, Maine-et-Loire, Pays de la Loire",49307,49117,La Daguenière,
49 800,49,Maine-et-Loire,Bibliothèque Entre Loire et Authion,Rue de la Salette - 49800 La Bohalle - Loire-Authion,47.421417,-0.3913,Rue de la Sallette 49800 Loire-Authion,0.76,street,49032_0087,,Rue de la Sallette,,49800,Loire-Authion,"49, Maine-et-Loire, Pays de la Loire",49307,49032,La Bohalle,
49 800,49,Maine-et-Loire,Médiathèque Au Fil des Pages,Espace Culturel  9 rue du Parc - 49800 Andard - Loire-Authion,47.456448,-0.397234,9 Rue du Parc 49800 Loire-Authion,0.57,housenumber,49004_0047_00009,9,Rue du Parc,,49800,Loire-Authion,"49, Maine-et-Loire, Pays de la Loire",49307,49004,Andard,
49 800,49,Maine-et-Loire,Médiathèque Au Fil des Pages,9 Rue du parc 49800 Andard,47.456448,-0.397234,9 Rue du Parc 49800 Loire-Authion,0.7,housenumber,49004_0047_00009,9,Rue du Parc,,49800,Loire-Authion,"49, Maine-et-Loire, Pays de la Loire",49307,49004,Andard,
49 800,49,Maine-et-Loire,Médiathèque des 4 vents,2 rue de la Croix de Bois - 49800 Brain-sur-l'Authion - Loire-Authion,47.445805,-0.411451,2 Rue de la Croix de Bois (Brain-sur-l'Authion) 49800 Loire-Authion,0.95,housenumber,49042_0040_00002,2,Rue de la Croix de Bois (Brain-sur-l'Authion),,49800,Loire-Authion,"49, Maine-et-Loire, Pays de la Loire",49307,49042,Brain-sur-l'Authion,
49 800,49,Maine-et-Loire,Médiathèque des 4 vents,2 Rue de la Croix de Bois 49800 Brain-sur-l'Authion,47.445805,-0.411451,2 Rue de la Croix de Bois (Brain-sur-l'Authion) 49800 Loire-Authion,0.92,housenumber,49042_0040_00002,2,Rue de la Croix de Bois (Brain-sur-l'Authion),,49800,Loire-Authion,"49, Maine-et-Loire, Pays de la Loire",49307,49042,Brain-sur-l'Authion,
49 800,49,Maine-et-Loire,Médiathèque Hervé-Bazin,Chemin de la Maraîchère 49800 Trélazé,47.445926,-0.489343,Chemin de la Maraichère 49800 Trélazé,0.95,street,49353_0680,,Chemin de la Maraichère,,49800,Trélazé,"49, Maine-et-Loire, Pays de la Loire",49353,,,
49 800,49,Maine-et-Loire,Point Cyb – Médiathèque des 4 vents,2 Rue de la Croix de Bois (Brain-sur-l'Authion) 49800 Loire-Authion,47.445805,-0.411451,2 Rue de la Croix de Bois (Brain-sur-l'Authion) 49800 Loire-Authion,0.95,housenumber,49042_0040_00002,2,Rue de la Croix de Bois (Brain-sur-l'Authion),,49800,Loire-Authion,"49, Maine-et-Loire, Pays de la Loire",49307,49042,Brain-sur-l'Authion,
49 800,49,Maine-et-Loire,Point Cyb La Bohalle,Passage de la Mairie (La Daguenière) 49800 Loire-Authion,47.419564,-0.434836,Passage de la Mairie 49800 Loire-Authion,0.71,street,49117_0029,,Passage de la Mairie,,49800,Loire-Authion,"49, Maine-et-Loire, Pays de la Loire",49307,49117,La Daguenière,
53 000,53,Mayenne,ADMR de la Mayenne,18 rue des Drs Calmette et Guerin Laval,48.08544,-0.755839,18 Rue Docteurs Calmette et Guerin 53000 Laval,0.73,housenumber,53130_1578_00018,18,Rue Docteurs Calmette et Guerin,,53000,Laval,"53, Mayenne, Pays de la Loire",53130,,,
53 000,53,Mayenne,Avenir Formation,138 Avenue des Français libres LAVAL,48.05622,-0.788752,138 Avenue des Français Libres 53000 Laval,0.96,housenumber,53130_2026_00138,138,Avenue des Français Libres,,53000,Laval,"53, Mayenne, Pays de la Loire",53130,,,
53 000,53,Mayenne,Caf de la Mayenne,11 quai Paul Boudet 53000 Laval,48.067893,-0.768443,11 Quai Paul Boudet 53000 Laval,0.96,housenumber,53130_3980_00011,11,Quai Paul Boudet,,53000,Laval,"53, Mayenne, Pays de la Loire",53130,,,
53 000,53,Mayenne,Cap Emploi 53,40 rue Albert Einstein Laval,48.053968,-0.741019,40 Rue Albert Einstein 53000 Laval,0.96,housenumber,53130_0084_00040,40,Rue Albert Einstein,,53000,Laval,"53, Mayenne, Pays de la Loire",53130,,,
53 000,53,Mayenne,Carsat Pays de la Loire,37 Boulevard Montmorency Laval,48.067485,-0.756462,37 Boulevard Montmorency 53000 Laval,0.96,housenumber,53130_3685_00037,37,Boulevard Montmorency,,53000,Laval,"53, Mayenne, Pays de la Loire",53130,,,
53 000,53,Mayenne,CPAM de la Mayenne,37  boulevard Montmorency Laval,48.067485,-0.756462,37 Boulevard Montmorency 53000 Laval,0.96,housenumber,53130_3685_00037,37,Boulevard Montmorency,,53000,Laval,"53, Mayenne, Pays de la Loire",53130,,,
53 000,53,Mayenne,EDI A la Croisée,8  rue du pin doré Laval,48.068089,-0.772521,8 Rue du Pin Doré 53000 Laval,0.96,housenumber,53130_4300_00008,8,Rue du Pin Doré,,53000,Laval,"53, Mayenne, Pays de la Loire",53130,,,
53 000,53,Mayenne,Générations Mouvement Fédération 53,76 Boulevard Lucien Daniel Laval,48.054977,-0.797385,76 Boulevard Lucien Daniel 53000 Laval,0.96,housenumber,53130_3397_00076,76,Boulevard Lucien Daniel,,53000,Laval,"53, Mayenne, Pays de la Loire",53130,,,
