conum_id,Code postal,departement,dep_nom,Nom de la structure,Adresse postale,Numero de téléphone,Site Web,Nom Prenom du référent,Mail contact,Activites proposees,Activites-codes,Initions et/ou formations proposées,Formations-codes,Conditions d'acces,acces-codes,Public,publics-codes,APTIC,Date de mise a jour,URL illustration / Logo,lat,lon,result_label
conum_55_,44 170,44,Loire-Atlantique,Bibliothèque de la grigonnais,5 Rue de l'Abbé- Merel 44170 La Grigonnais,02 40 02 35 50,https://www.lagrigonnais.fr/Bibliotheque-de-la-Grigonnais-Le,NR,NR,Bibliothèque qui propose l'emprunt ou la lecture sur place de divers supports culturels + accompagnement individuel sur demande des personnes,LeAc-PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu,InitiationsFormation individuellesFormations collectivesAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,inscription pour l’emprunt de livre ou document :10€ pour une famille et 6€ individuellement,NR,NR,NR,NR,,,47.526399,-1.66738,5 Rue de l'Abbe Merel 44170 La Grigonnais
conum_56_,44 170,44,Loire-Atlantique,Bibliotheque de Nozay,21 Rue Alexis Letourneau 44170 Nozay,3949,http://www.cc-nozay-bibliotheques.fr/index/index/id_profil/1,NR,NR,Bibliothèque qui propose l'emprunt ou la lecture sur place de divers supports culturels + accompagnement individuel sur demande des personnes,LeAc-PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu,InitiationsFormation individuellesFormations collectivesAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,-20 Ans :gratuit + 20Ans:7€+20 Hors CCRN:10€,CondP,NR,NR,NR,,,47.564644,-1.62652,21 Rue Alexis Letourneau 44170 Nozay
conum_57_,44 170,44,Loire-Atlantique,Bibliothèque de Tréffieux,2 Place Saint-Grégoire 44170 Treffieux,02 40 87 65 02,http://www.cc-nozay-bibliotheques.fr/index/index/id_profil/1,NR,NR,Bibliothèque qui propose l'emprunt ou la lecture sur place de divers supports culturels + accompagnement individuel sur demande des personnes,LeAc-PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu,InitiationsFormation individuellesFormations collectivesAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,tarif -20ans gratuit tarif +20ans:7.00€ tarif+20 hors du CCRN:10 €,CondP,NR,NR,NR,,,47.619608,-1.537584,2 Place Saint-grégoire 44170 Treffieux
conum_58_,44 170,44,Loire-Atlantique,Bibliothèque de Vay,5 Rue Principale 44170 Vay,02 40 79 35 12,http://www.cc-nozay-bibliotheques.fr/index/index/id_profil/1,NR,NR,Bibliothèque qui propose l'emprunt ou la lecture sur place de divers supports culturels + accompagnement individuel sur demande des personnes,LeAc-PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu,InitiationsFormation individuellesFormations collectivesAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,-20ans:gratuit tarif +20ans:7€ habitant CCRN et 10€ Hors,NR,NR,NR,NR,,,47.554607,-1.701621,5 Rue Principale 44170 Vay
conum_59_,44 170,44,Loire-Atlantique,CSC lamano de Nozay,Le Patis Jourdeau 44170 Nozay,02 47 62 78 81,http://lamano.centres-sociaux.fr/,NR,NR,NR,NR,NR,NR,adhésion individuelle -18 ans: 8€ adhésion individuelle +18 ans : 10€ adhésion familiale : 15€,CondP,NR,NR,NR,,,47.56188,-1.622391,Le Pâtis Jourdeau 44170 Nozay
conum_60_,44 170,44,Loire-Atlantique,Cyber-base emploi de Nozay,9 Rue de l'église 44170 Nozay,3646,http://annuaire.mediation-numerique.fr/epn_4851.html,NR,NR,Bibliothèque qui propose l'emprunt ou la lecture sur place de divers supports culturels + accompagnement individuel sur demande des personnes,LeAc-PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu,InitiationsFormation individuellesFormations collectivesAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,NR,NR,NR,NR,NR,,,47.565797,-1.625008,9 Rue de l'Eglise 44170 Nozay
conum_61_,44 170,44,Loire-Atlantique,Cybercentre de Nozay,16 Route de Nort Sur Erdre 44170 Nozay,NR,https://www.cc-nozay.fr/cybercentre/,NR,NR,Médiathèque qui propose l'emprunt ou la lecture sur place de divers supports culturels + accompagnement individuel sur demande des personnes,LeAc-PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu,InitiationsFormation individuellesFormations collectivesAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,Accès libre gratuit,NR,NR,NR,NR,,,47.561189,-1.623635,16 Route de Nort-sur-erdre 44170 Nozay
conum_62_,44 170,44,Loire-Atlantique,Médiathèque de Jans,12 Route de Nozay 44170 Jans,NR,http://www.biblios-ccsd.net/cms/articleview/id/121,NR,NR,Médiathèque qui propose l'emprunt ou la lecture sur place de divers supports culturels + accompagnement individuel sur demande des personnes,LeAc-PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu,InitiationsFormation individuellesFormations collectivesAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,Gratuit,G,NR,NR,NR,,,47.621228,-1.614444,12 Route de Nozay 44170 Jans
conum_63_,44 170,44,Loire-Atlantique,Médiathèque de Marsac-sur-Don,18 Rue Saint-Martin 44170 Marsac-sur-Don,NR,https://mediatheques.cc-chateaubriant-derval.fr/accueil/marsac_sur_don,NR,NR,Médiathèque qui propose l'emprunt ou la lecture sur place de divers supports culturels + accompagnement individuel sur demande des personnes,LeAc-PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu,InitiationsFormation individuellesFormations collectivesAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,wifi gratuite,NR,NR,NR,NR,,,47.596953,-1.677235,18 Rue Saint Martin 44170 Marsac-sur-Don
conum_64_,44 190,44,Loire-Atlantique,Caisse d'Allocations Familiales,2 Rue du Docteur Doussin 44190 Clisson,NR,http://www.caf.fr/allocataires/caf-de-loire-atlantique/actualites,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,Accompagnements individuelsAutonomie,AcIn-Au,gratuit,G,NR,NR,NR,,,47.092043,-1.290544,2 Rue du Docteur Doussain 44190 Clisson
conum_65_,44 190,44,Loire-Atlantique,CoworKlisson,1 Route de Saint-Fiacre 44190 Gorges,NR,https://coworklisson.fr/,NR,NR,Prise en main du matérielPrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numériqueConseils,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu-Co,InitiationsFormation individuellesFormations collectivesAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,gratuit,G,NR,NR,NR,,,47.100089,-1.306367,1 Route de Saint-fiacre 44190 Gorges
conum_66_,44 190,44,Loire-Atlantique,Gullivigne,Esplanade de Klettgau 44190 Clisson,02 40 41 61 80,https://gullivigne.org,NR,NR,Association d'utilisateurs de logiciels libres  Atelier débutants bureautique,Co,InitiationsFormation individuellesFormations collectivesAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,gratuit,G,NR,NR,NR,,,47.094181,-1.290447,Esplanade de Klettgau 44190 Clisson
conum_67_,44 190,44,Loire-Atlantique,La récupérette,4 Rue des Châtaigniers 44190 Clisson,NR,https://larecuperette.jimdofree.com/,NR,NR,Recyclerie,Co,InitiationsFormation individuellesFormations collectivesAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,gratuit,G,NR,NR,NR,,,47.077672,-1.282695,4 Rue des Châtaigniers 44190 Clisson
conum_68_,44 190,44,Loire-Atlantique,Médiathèque Geneviève Couteaux,1 Place Saint-Jacques 44190 Clisson,NR,https://mediatheque-clisson.net,NR,NR,Espace de lecture et documentation offrant un service numérique,LeAc,InitiationsFormation individuellesFormations collectivesAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,gratuit,G,NR,NR,NR,,,47.087877,-1.28351,1 Place Saint-jacques 44190 Clisson
conum_69_,44 190,44,Loire-Atlantique,Mission locale du Vignoble Nantais,3 Place Maurice Renoul 44190 Gorges,NR,http://www.missionlocalevignoblenantais.fr/,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,Accompagnements individuelsAutonomie,AcIn-Au,gratuit,G,NR,NR,NR,,,47.101674,-1.303662,3 Place Maurice Renoul 44190 Gorges
conum_70_,44 190,44,Loire-Atlantique,Pôle Emploi Clisson,7 Allée du Chantre 44190 Clisson,NR,NR,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsFormation individuellesFormations collectivesAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,gratuit,G,NR,NR,NR,,,47.096615,-1.284243,7 Allée du Chantre 44190 Clisson
conum_71_,44 200,44,Loire Atlantique,CAP Jeunes,23 rue Louis Joxe 44200 NANTES,02 40 78 06 79,http://www.adelis.asso.fr/accompagnement-social.php,Morgan PRIGENT,morgan.prigent@adelis.asso.fr,Prise en main du matérielPrise en main des logiciels de basePrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numérique,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu,Formations collectivesFormations individuellesInitiationsAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,Gratuit,G,Enfants jeunes,En-J,Non,,,47.205409,-1.544552,23 Rue Louis Joxe 44200 Nantes
conum_72_,44 200,44,Loire-Atlantique,Cyber Espace de Nantes (ACCOORD),2 Rue Conan Mériadec 44200 Nantes,02 40 05 82 82,https://www.accoord.fr/nc_centre/mq-de-lile/,NR,NR,Prise en main du matérielPrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numériqueConseils,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu-Co,InitiationsFormation individuellesFormations collectivesAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,gratuit,G,NR,NR,NR,,,47.206672,-1.550772,2 Rue Conan Mériadec 44200 Nantes
conum_73_,44 200,44,Loire-Atlantique,Ecole de la deuxième chance,10 Rue René Viviani 44200 Nantes,02 40 78 99 72,https://www.e2cel.org/,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,47.208719,-1.535502,10 Rue René Viviani 44200 Nantes
conum_74_,44 210,44,Loire-Atlantique,Caisse d'Allocations Familiales,1 BIS Rue Jean Sarment 44210 Pornic,02 40 64 37 34,https://www.caf.fr/,NR,NR,Permanence CAF,DeAd-Co,NR,NR,NR,NR,NR,NR,NR,43953,,47.124345,-2.111678,1 bis Rue Jean Sarment 44210 Pornic
conum_75_,44 210,44,Loire-Atlantique,CCAS Pornic,1 Rue Jean Sarment 44210 Pornic,NR,http://www.pornic.fr/Informations/Annuaires/Annuaire-des-services-publics-locaux/Service-des-Affaires-Sociales,NR,NR,NR,NR,NR,NR,gratuit,G,NR,NR,NR,17/06/2020,,47.123972,-2.112024,1 Rue Jean Sarment 44210 Pornic
conum_76_,44 210,44,Loire-Atlantique,Centre Médico-Social,21 route de Saint-Père-en-Retz 44210 Pornic,02 40 04 76 99,https://www.loire-atlantique.fr/jcms/classement-des-contenus/lieux/selectionner-un-theme/enfance-famille/grossesse-et-conseils-aux-futurs-parents/espace-departemental-des-solidarites-pornic-sainte-pazanne-site-de-pornic-fr-t1_13306,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsFormation individuellesFormations collectivesAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,gratuit,G,NR,NR,NR,,,47.120976,-2.100325,21 Route de Saint Pere En Retz 44210 Pornic
conum_77_,44 210,44,Loire-Atlantique,Cybercentre de Pornic -Médiathèque,35 Rue Tartifume 44210 Pornic,02 40 15 64 16,http://www.mediatheque-pornic.fr/EXPLOITATION/Default/esp-cybercentre.aspx,NR,NR,Prise en main du matérielPrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numériqueConseils,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu-Co,InitiationsFormation individuellesFormations collectivesAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,NR,NR,NR,NR,NR,,,47.116741,-2.100931,35 Rue Tartifume 44210 Pornic
conum_78_,44 210,44,Loire-Atlantique,Cybercentre Pornic,35 Rue Tartifume 44210 Pornic,02 40 42 96 76,http://www.mediatheque-pornic.fr/,NR,NR,Prise en main du matérielPrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numériqueConseils,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu-Co,InitiationsFormation individuellesFormations collectivesAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,il faut être abonné à la médiathèque et rêgler sur place si ateliers payants.,CondP,NR,NR,NR,,,47.116741,-2.100931,35 Rue Tartifume 44210 Pornic
conum_79_,44 210,44,Loire-Atlantique,Pôlle Emploi,62 Boulevard de Linz 44210 Pornic,08 10 25 44 10,https://www.pole-emploi.fr/,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsFormation individuellesFormations collectivesAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,NR,NR,NR,NR,NR,,,47.12195,-2.114091,62 Boulevard de Linz 44210 Pornic
conum_80_,44 230,44,Loire-Atlantique,Centre Socioculturel de l'Allée Verte,1 Rue de l'Allée Verte 44230 Saint-Sébastien-sur-Loire,02 40 86 97 35,https://alleeverte.centres-sociaux.fr/,NR,accueil@alleeverte-csc.asso.fr,Prise en main du matérielPrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numériqueConseils,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu-Co,InitiationsFormation individuellesFormations collectivesAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,Gratuit sous conditions-Payant à coût solidaire,CondP,Jeunes-Adultes-Personnes âgées-Famille/enfant,Tp,NR,,,47.195805,-1.487956,Rue de l'Allée Verte 44230 Saint-Sébastien-sur-Loire
conum_81_,44 240,44,LOIRE-ATLANTIQUE,Espace Médiation Numérique de la Chapelle sur Erdre,8 rue François Clouet,NR,NR,CHEDOTAL Sarah,sarah.chedotal@lachapellesurerdre.fr,Démarches administratives,DeAd,Accompagnements individuels,AcIn,Gratuit,G,Tous publics,Tp,Non,,,49.516982,0.073672,8 Rue François Clouet 76620 Le Havre
conum_82_,44 240,44,Loire-Atlantique,Médiathèque et ludothèque,Rue René Goscinny 44240 La Chapelle-sur-Erdre,02 40 57 82 20,NR,NR,NR,Prise en main du matérielPrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numériqueConseils,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu-Co,InitiationsFormation individuellesFormations collectivesAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,NR,NR,NR,NR,NR,,,47.310427,-1.547685,Rue René Goscinny 44240 La Chapelle-sur-Erdre
conum_83_,44 240,44,Loire-Atlantique,Médiathèque Sucé-Sur-Erdre,101 Rue de la Mairie 44240 Sucé-sur-Erdre,02 40 98 33 89,http://www.bibliotheques.cceg.fr/index/index/id_profil/1,NR,NR,Prise en main du matérielPrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numériqueConseils,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu-Co,InitiationsFormation individuellesFormations collectivesAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,-Gratuit pour les nouveaux Sucéens-Famille Sucéenne 10€ -Famille non Sucéenne 20€ Touriste (individuel) 5€,G,NR,NR,NR,,,47.340042,-1.526222,101 Rue de la Mairie 44240 Sucé-sur-Erdre
conum_84_,44 250,44,Loire-Atlantique,Espace départemental des solidarités Saint-Brévin-les-Pins,8 Rue de la Résistance 44250 Saint-Brevin-les-Pins,02 40 98 63 94,https://www.loire-atlantique.fr/jcms/classement-des-contenus/lieux/selectionner-un-theme/enfance-famille/grossesse-et-conseils-aux-futurs-parents/espace-departemental-des-solidarites-saint-brevin-les-pins-fr-t1_11246,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsFormation individuellesFormations collectivesAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,gratuit,G,NR,NR,NR,,,47.246503,-2.168188,8 Rue de la Résistance 44250 Saint-Brevin-les-Pins
conum_85_,44 250,44,Loire-Atlantique,Guichet Unique Emploi St-Brévin-les-Pins,6 Avenue Jules Ferry 44250 Saint-Brevin-les-Pins,02 40 11 55 38,http://saint-brevin.fr/mairie/guichet-unique-emploi.html,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsFormation individuellesFormations collectivesAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,gratuit,G,NR,NR,NR,,,47.248211,-2.165859,6 Avenue Jules Ferry 44250 Saint-Brevin-les-Pins
conum_86_,44 250,44,Loire-Atlantique,Médiathèque Espace Jules Verne,30 Avenue Jules Verne 44250 Saint-Brevin-les-Pins,02 51 73 22 22,NR,NR,NR,Prise en main du matérielPrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numériqueConseils,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu-Co,InitiationsFormation individuellesFormations collectivesAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,gratuit,G,NR,NR,NR,,,47.246741,-2.168529,30 Avenue Jules Verne 44250 Saint-Brevin-les-Pins
conum_87_,44 260,44,Loire-Atlantique,Bouillon de Cultures Malville,8 Place de l'église 44260 Malville,02 40 79 28 12,http://www.bouillondecultures44.fr,NR,NR,NR,NR,NR,NR,60€ par an,CondP,NR,NR,NR,,,47.360577,-1.863804,8 Place de l'Eglise 44260 Malville
conum_88_,44 260,44,Loire-Atlantique,Médiathèque de Bouée,8 Place de l'église 44260 Bouée,02 51 81 56 62,http://www.mediatheques.estuaire-sillon.fr/bouee,Médiathèque intercommunale d'Estuaire et Sillon,NR,Prise en main du matérielPrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numériqueConseils,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu-Co,InitiationsFormation individuellesFormations collectivesAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,gratuit,G,NR,NR,NR,,,47.319318,-1.910064,8 Place de l'Eglise 44260 Bouée
conum_89_,44 260,44,Loire-Atlantique,Médiathèque de la Chapelle-Launay,1 Rue du Sacré-Coeur 44260 La Chapelle-Launay,NR,http://www.lachapellelaunay.eu/-Bibliotheque-du-Moulin,NR,NR,Prise en main du matérielPrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numériqueConseils,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu-Co,InitiationsFormation individuellesFormations collectivesAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,gratuit,G,NR,NR,NR,,,47.370807,-1.971237,1 Rue du Sacré-coeur 44260 La Chapelle-Launay
conum_90_,44 260,44,Loire-Atlantique,Médiathèque de Lavau-sur-Loire,1 BIS Rue de la Mairie 44260 Lavau-sur-Loire,02 40 29 51 90,http://mediatheques.estuaire-sillon.fr/lavausurloire,NR,NR,Prise en main du matérielPrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numériqueConseils,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu-Co,InitiationsFormation individuellesFormations collectivesAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,gratuit,G,NR,NR,NR,,,47.306235,-1.967544,1 bis Rue de la Mairie 44260 Lavau-sur-Loire
conum_91_,44 260,44,Loire-Atlantique,Médiathèque de Malville,8 Place de l'église 44260 Malville,NR,NR,NR,NR,Prise en main du matérielPrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numériqueConseils,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu-Co,InitiationsFormation individuellesFormations collectivesAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,Accès imprimante payante,CondP,NR,NR,NR,,,47.360577,-1.863804,8 Place de l'Eglise 44260 Malville
conum_92_,44 260,44,Loire-Atlantique,Médiathèque de Prinquiau,16 Rue de l'église 44260 Prinquiau,02 28 25 29 40,http://www.mediatheques.estuaire-sillon.fr/prinquiau,NR,NR,Prise en main du matérielPrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numériqueConseils,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu-Co,InitiationsFormation individuellesFormations collectivesAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,gratuit,G,NR,NR,NR,,,47.362372,-2.009906,16 Rue de l'Eglise 44260 Prinquiau
