INDEX,INDEX_SLUG_CLEAN,SOURCE,SOURCE_temp,SOURCE_codes,SOURCE_codes_temp,NOM DU LIEU,ADRESSE,URL,PUBLICS,TYPOLOGIE,DESCRIPTION,LOGO,IMAGE,MODÈLE JURIDIQUE,FABRIQUE DE TERRITOIRE,DEPARTEMENT,latitude,longitude,result_label,result_score,result_type,result_id,result_housenumber,result_name,result_street,result_postcode,result_city,result_context,result_citycode,result_oldcitycode,result_oldcity,result_district,lat,lon,T,D,C,O,T_,D_,C_,O_,CONCAT_TYPO,DEPARTEMENT_NOM,COMMUNE
pingcarto98_,-le-67-ateliers-de-createurs-,CGET,France Tiers-Lieux,CGET,FTL, LE 67 ateliers de créateurs , 67 rue du millau  44000 Nantes,https://www.le67ateliers.com/,Professionnels – Citoyens,T-O-D-C,"LE 67  ATELIERS DE CREATEURS abrite 37 créateurs  artistes et artisans d’art .
Le début de l'aventure débute en 2003 au « 67 » rue du Millau  à Nantes où les premiers installés redonnent vie à ce bâtiment qui a abrité durant 40 ans les ateliers « Le Bois Doré » spécialisés dans la dorure et la sculpture sur bois.
A l’arrêt de cette activité  la propriétaire des lieux  Catherine Schaerrer  décide de le restaurer et de l’aménager en locaux dédiés aux
ateliers d’art. C’est ainsi que se sont installés petit à petit sculpteurs sur bois  sur pierre  doreuses  artiste émailleuse sur métaux plasticienne sur métaux  photographes  tapissier  peintres décorateurs  architecte d'intérieur artiste verrier  artistes peintres  graphiste  ébéniste  créatrices bijoux  créatrices textiles  luthiers  relieuse  couturière  créateurs de chaussures et de maroquinerie..etc
Ce fut le début d’une nouvelle aventure originale pour ce lieu en continuité avec l’ancienne tradition de dorure et de sculpture sur bois qui avait pris naissance au début des années 60.
Le «67 » fut inauguré le 20 Mai 2010  après 7 ans de travaux entièrement financés par la propriétaire  en présence d’amis et de clients des créateurs déjà installés et ce fut un très beau succès.
Aujourd’hui ce lieu affiche complet et ces 37 occupants sont animés de la même passion  créer  se faire connaître et partager ou mutualiser leur savoir-faire.",,https://raw.githubusercontent.com/co-demos/PING-carto/master/photos/le_67.jpg,Autre,NON,44,47.26094,-1.525674,67 Rue du Millau 44300 Nantes,0.86,housenumber,44109_5652_00067,67,Rue du Millau,,44300,Nantes,44  Loire-Atlantique  Pays de la Loire,44109,,,,47.26094,-1.525674,T,D,C,O,Renouveler le travail,Découvrir collectivement,Repenser sa consommation,Œuvrer ensemble,Renouveler le travail-Découvrir collectivement-Repenser sa consommation-Œuvrer ensemble,Loire-Atlantique,Nantes
pingcarto99_,"-le-jardin-
",CGET,France Tiers-Lieux,CGET,FTL," Le Jardin 
", 36 avenue Albert de Mun 44600 Saint-Nazaire,https://www.lejardin-sn.fr/ ,Professionnels – Citoyens,O-D-C,"Le Jardin est un lieu éco-responsable invitant à découvrir  créer  partager et savourer ensemble en plein cœur de Saint-Nazaire. Il regroupe divers activités et usages autour de valeurs communes : penser  produire et consommer autrement. 
Le Jardin est composé d’espaces de travail pour entrepreneurs créatifs (architecture  graphisme  design thinking  naturopathie  stratégie culturelle  réalité virtuelle  etc.) et d’espaces ouverts au public (Cantine du Jardin  boutiques Silebo et FFIL  espace de programmation d'ateliers  de rencontres  d'expositions etc.). Le Jardin ce sont aussi des espaces privatisables pour réunions  séminaires  et événements publics ou privés.",,https://raw.githubusercontent.com/co-demos/PING-carto/master/photos/le_jardin.jpg,SARL/SAS/SA,NON,44,47.27842,-2.20926,36 Avenue Albert de Mun 44600 Saint-Nazaire,0.98,housenumber,44184_0060_00036,36,Avenue Albert de Mun,,44600,Saint-Nazaire,44  Loire-Atlantique  Pays de la Loire,44184,,,,47.27842,-2.20926,,D,C,O,,Découvrir collectivement,Repenser sa consommation,Œuvrer ensemble,-Découvrir collectivement-Repenser sa consommation-Œuvrer ensemble,Loire-Atlantique,Saint-Nazaire
pingcarto100_,le-planty-,CGET – CAP Tiers-Lieux,France Tiers-Lieux – CAP Tiers-Lieux,CGET-CAPTL,FTL-CAPTL,Le Planty ,8 rue des écoles 49460 Ecuillé ,https://www.leplanty.fr,Professionnels – Citoyens,T-O-D-C,"Le tiers-lieu Le Planty  espace de coworking rural  collaboratif et gourmand  permet aux adhérents  indépendants ou salariés du territoire  de développer leur activité  de gagner en efficacité et en lisibilité  de mutualiser locaux et équipements  de se retrouver en complémentarité  à l’instar d’une petite entreprise de proximité.
Outre les services professionnels  le Planty propose des services de proximité : bien-être  coiffure  dépôt de produits bio et locaux : panier de légumes  pain  plat à emporter...
Connecté à la fibre et doté d'un parc et d'un verger nourricier de 1.8 ha  le Planty se veut aussi centre de ressources pour les habitants afin d’entreprendre  se nourrir et d’apprendre dans les domaines du numérique  de la permaculture  du bien-être  du recyclage et de l’entrepreneuriat. ",,https://raw.githubusercontent.com/co-demos/PING-carto/master/photos/planty.jpg,Association,NON,49,47.615311,-0.563427,8 Rue des Ecoles 49460 Écuillé,0.95,housenumber,49130_0012_00008,8,Rue des Ecoles,,49460,Écuillé,49  Maine-et-Loire  Pays de la Loire,49130,,,,47.615311,-0.563427,T,D,C,O,Renouveler le travail,Découvrir collectivement,Repenser sa consommation,Œuvrer ensemble,Renouveler le travail-Découvrir collectivement-Repenser sa consommation-Œuvrer ensemble,Maine-et-Loire,Écuillé
pingcarto101_,le-tiers-lieu-du-montreuillais-,CGET – CAP Tiers-Lieux,France Tiers-Lieux – CAP Tiers-Lieux,CGET-CAPTL,FTL-CAPTL,Le Tiers-Lieu du Montreuillais , rue de l'Europe 49260 Montreuil-Bellay ,https://csc-rolandcharrier.centres-sociaux.fr/tiers-lieu/ ,Professionnels – Citoyens,O-D-C,"Le Tiers-Lieu du Montreuillais se traduit par l’acquisition concrète d’un bâtiment qui conjuguera deux types d’espace :
- Un espace « bureaux » avec coworking  accueil de sessions de formation  mise à disposition d’espace pour des entrepreneurs en herbe souhaitant développer une activité à visée professionnelle.
- Un espace « atelier » (500 m2)  où se dérouleront des activités de transmission de savoirs à destination de l’enfance et de la jeunesse  des activités manuelles de remobilisation  des ateliers d’insertion  de formation  des ateliers ""tout public"" de recyclage et réemploi  ou encore des ateliers de ""débrouillardise"" pour être autonome dans son quotidien et en particulier autour de la rénovation de son habitat.
- Sera adossée à l'espace atelier  une ""bricothèque"" qui permettra aux habitants d'emprunter de l'outillage qui est soit trop coûteux ou encombrant pour avoir chez soi  ou dont on n'a pas la nécessité d'avoir en permanence...

La vocation de notre Tiers-lieu est de disposer d’un lieu global d’activités amenant les publics à se rencontrer pour faire naître des dynamiques collectives.
",,https://raw.githubusercontent.com/co-demos/PING-carto/master/photos/le_tiers-lieu_du_montreuillais_2.jpeg,Association,NON,49,47.125211,-0.138026,Rue d’Europe 49260 Montreuil-Bellay,0.83,locality,49215_0806,,Rue d’Europe,,49260,Montreuil-Bellay,49  Maine-et-Loire  Pays de la Loire,49215,,,,47.125211,-0.138026,,D,C,O,,Découvrir collectivement,Repenser sa consommation,Œuvrer ensemble,-Découvrir collectivement-Repenser sa consommation-Œuvrer ensemble,Maine-et-Loire,Montreuil-Bellay
pingcarto102_,le-thiers-lieu,CGET – PiNG,France Tiers-Lieux – PiNG,CGET-PiNG,FTL-PiNG,Le Thiers lieu, 12 rue thiers 49000 Angers ,https://aca.centres-sociaux.fr,Citoyens,T-O-D-C,"Eespace de proximité avec des pôles : convivialité - co-réparation couture - éco frigo ( distribution légumes ""moches"" anti gaspillage pour tous) - espace lecture - animations bien être et zéro déchets - aide administrative - troc de livres - .... tous les jours sur les vacances scolaires. ",,https://raw.githubusercontent.com/co-demos/PING-carto/master/photos/aca-angers.jpeg,Association,NON,49,47.443057,-0.567481,12 Rue du Lierre 49000 Angers,0.62,housenumber,49007_4813_00012,12,Rue du Lierre,,49000,Angers,49  Maine-et-Loire  Pays de la Loire,49007,,,,47.443057,-0.567481,T,D,C,O,Renouveler le travail,Découvrir collectivement,Repenser sa consommation,Œuvrer ensemble,Renouveler le travail-Découvrir collectivement-Repenser sa consommation-Œuvrer ensemble,Maine-et-Loire,Angers
pingcarto103_,weforge-la-roche-sur-yon,,France Tiers-Lieux,,FTL,WeForge La Roche-sur-Yon,114 rue du Maréchal Joffre 85000 La Roche-sur-Yon,https://www.weforge.fr/office-la-roche-sur-yon/,Professionnels,T,"A WeForge  retrouvez des bureaux partagés sur plus de 450 m2 situés en centre-ville  au 114 rue Maréchal Joffre. A la recherche d’un espace de vie pro ? Rejoignez la nouvelle communauté des forgerons vendéens.
2 salles de réunion  pouvant accueillir jusqu’à 20 personnes  sont disponibles à la location.",https://www.weforge.fr/wn/project/images/weforge-global-logo.png,https://raw.githubusercontent.com/co-demos/PING-carto/master/photos/weforge_la_roche.jpg,SARL/SAS/SA,NON,,46.665179,-1.424042,114 Rue du Maréchal Joffre 85000 La Roche-sur-Yon,0.97,housenumber,85191_1590_00114,114,Rue du Maréchal Joffre,,85000,La Roche-sur-Yon,85  Vendée  Pays de la Loire,85191,,,,46.665179,-1.424042,T,,,,Renouveler le travail,,,,Renouveler le travail---,#N/A,La Roche-sur-Yon
pingcarto104_,le-cube,,France Tiers-Lieux,,FTL,Le Cube,Rue Jean Behra 72700 Allonnes ,https://www.allonnes.fr/a-vivre/lemploi/le-cube/,Professionnels – Citoyens,D,"Le Cube est un lieu de médiation pour les personnes qui rencontrent des difficultés et/ou qui désirent apprendre à utiliser l'outil informatique. Il est dédié à la formation numérique qui a pour objectif. D'accompagner  de former et de soutenir les habitants vers l'emploi numérique. 
",,,Collectivité,OUI,72,47.965248,0.160233,Rue Jean Behra 72700 Allonnes,0.95,street,72003_0660,,Rue Jean Behra,,72700,Allonnes,72  Sarthe  Pays de la Loire,72003,,,,47.965248,0.160233,,D,,,,Découvrir collectivement,,,-Découvrir collectivement--,Sarthe,Allonnes
pingcarto105_,le-sechoir,,PiNG – France Tiers-Lieux – CAP Tiers-Lieux,,PiNG-CAPTL-FTL,Le Séchoir,Le liveau 44190 Gorges,https://www.facebook.com/lesecolores/,Professionnels – Citoyens,O-D-C,Le séchoir du Liveau  un lieu de vie éco-créatif  accueillant et foisonnant. Blotti au coeur de la vallée de la sèvre le séchoir à pour vocation de devenir un véritable pôle éco-créatif pour pratiquer et partager des techniques artistiques écologiques. Il accueillera petits et grands  curieux de Nature  autour d’instants de détente  de découverte et d’expérimentation dans un cadre propice à la création. Ouvert à tous  promeneurs  familles  artistes  habitant mais aussi acteurs de l’éducation et de l’environnement  pourront s’y rencontrer  se ressourcer et échanger sur les façons créatives d’imaginer et de vivre le monde d’aujourdhui. Un lieu foisonnant et accueillant  pour découvrir la nature sous un prisme écolorés.,,https://raw.githubusercontent.com/co-demos/PING-carto/master/photos/lesechoir2.png,Association,NON,44,47.106538,-1.299444,Le Liveau 44190 Gorges,0.95,street,44064_e5ftrz,,Le Liveau,,44190,Gorges,44  Loire-Atlantique  Pays de la Loire,44064,,,,47.106538,-1.299444,,D,C,O,,Découvrir collectivement,Repenser sa consommation,Œuvrer ensemble,-Découvrir collectivement-Repenser sa consommation-Œuvrer ensemble,Loire-Atlantique,Gorges
pingcarto106_,la-generale,,France Tiers-Lieux – CAP Tiers-Lieux,,FTL-CAPTL,La Générale,Place du 51ème Régiment d'Artillerie 44000 Nantes,https://www.facebook.com/lagenerale.mellinet,Professionnels – Citoyens,T-O-D-C,Le Générale est la maison du projet de la caserne Mellinet  elle permet de communiquer sur le futur aménagement urbain et au-delà de créer un lieu de vie pour le quartier. Sur la Caserne Mellinet la volonté issue d’une concertation avec les habitants du quartier a été de mettre en place un collectif pour animer cette maison du projet et d'en faire un lieu de rencontre avec une programmation événementielle  la mise à disposition d’espaces de travail et de création  un programme culturel et le développement de services. C’est aussi un lieu pour expérimenter et un espace de réflexion sur les communs.,,https://raw.githubusercontent.com/co-demos/PING-carto/ef87e736e88dc4754d5386fdb8a9799aa229a8c1/photos/lagenerale.jpg,Association,NON,44,48.96133,4.381503,Rue du 40 Ème Régiment d’Artillerie 51000 Châlons-en-Champagne,0.68,street,51108_2920,,Rue du 40 Ème Régiment d’Artillerie,,51000,Châlons-en-Champagne,51  Marne  Grand Est,51108,,,,48.96133,4.381503,T,D,C,O,Renouveler le travail,Découvrir collectivement,Repenser sa consommation,Œuvrer ensemble,Renouveler le travail-Découvrir collectivement-Repenser sa consommation-Œuvrer ensemble,Loire-Atlantique,Châlons-en-Champagne
pingcarto107_,les-ateliers-de-bitche,,France Tiers-Lieux – CAP Tiers-Lieux,,FTL-CAPTL,les Ateliers de Bitche,3 rue de Bitche 44000 Nantes,https://ateliersdebitche.org,Professionnels – Citoyens,O-D,Lieu d'intervention et d'expérimentation artistique associative  ateliers d'artistes mutualisés  matériels partagés  salle de représentation publique   espace de répétition pluridisciplinaire and more ...,,https://raw.githubusercontent.com/co-demos/PING-carto/ef87e736e88dc4754d5386fdb8a9799aa229a8c1/photos/bitche.jpg,Association,NON,44,47.211824,-1.541891,3 Rue de Bitche 44000 Nantes,0.97,housenumber,44109_0844_00003,3,Rue de Bitche,,44000,Nantes,44  Loire-Atlantique  Pays de la Loire,44109,,,,47.211824,-1.541891,,D,,O,,Découvrir collectivement,,Œuvrer ensemble,-Découvrir collectivement--Œuvrer ensemble,Loire-Atlantique,Nantes
pingcarto108_,germaine-cafe-numerique-mobile,,PiNG – France Tiers-Lieux,,PiNG-FTL,Germaine Café Numérique mobile,71 Bd Aristide Briand 85 000 La Roche Sur Yon,www.cafegermaine.fr,Professionnels – Citoyens,O-D-C,itinérant  l'ambition de Germaine est de développer des initiatives sur l'ensemble du département vendéen. Sensibiliser à de nouvelles approches numériques (fablab)  de communication (webradio)  de démocratie participative  est la mission que nous nous donnons en utilisant le café comme vecteur de convivialité. Ainsi  au delà de la démarche d'action au plus prés des habitants  nous souhaitons impulser de vraies dynamiques locales en formant des bénévoles  en conscientisant des élus aux pratiques innovantes et participatives pour que s'ancre la philosophie des tiers lieux dans les territoires.,,https://raw.githubusercontent.com/co-demos/PING-carto/ef87e736e88dc4754d5386fdb8a9799aa229a8c1/photos/germaine_div.jpg,Association,NON,85,46.670452,-1.431972,71 Boulevard Aristide Briand 85000 La Roche-sur-Yon,0.77,housenumber,85191_0140_00071,71,Boulevard Aristide Briand,,85000,La Roche-sur-Yon,85  Vendée  Pays de la Loire,85191,,,,46.670452,-1.431972,,D,C,O,,Découvrir collectivement,Repenser sa consommation,Œuvrer ensemble,-Découvrir collectivement-Repenser sa consommation-Œuvrer ensemble,Vendée,La Roche-sur-Yon
pingcarto109_,la-cordee-nantes---erdre,,France Tiers-Lieux,,FTL,La Cordée Nantes - Erdre,33 rue de Strasbourg 44000 Nantes,https://www.la-cordee.net/cordee/nantes/sur-erdre/,Professionnels – Citoyens,T-D,Plus qu’un espace de coworking  la Cordée est une communauté. Ses membres viennent partager des moments conviviaux  échanger sur leurs projets  travailler ensemble  continuer d’apprendre ou tout simplement rire autour d’un café. La Cordée organise avec eux de nombreux événements pour que chacun puisse trouver le contact l’aide ou le support dont il a besoin.,,https://raw.githubusercontent.com/co-demos/PING-carto/ef87e736e88dc4754d5386fdb8a9799aa229a8c1/photos/cordee_erdre_5.jpg,SARL/SAS/SA,NON,44,47.219436,-1.554286,33 Rue de Strasbourg 44000 Nantes,0.98,housenumber,44109_7984_00033,33,Rue de Strasbourg,,44000,Nantes,44  Loire-Atlantique  Pays de la Loire,44109,,,,47.219436,-1.554286,T,D,,,Renouveler le travail,Découvrir collectivement,,,Renouveler le travail-Découvrir collectivement--,Loire-Atlantique,Nantes
pingcarto110_,open-lande,,France Tiers-Lieux – CAP Tiers-Lieux,,FTL-CAPTL,Open Lande,10 rue de l'île Mabon 44200 Nantes,https://openlande.co/,Professionnels – Citoyens,T-D-C,"Open Lande a ouvert un lieu dédié à l’impact environnemental et social  en plein au coeur de l’Île de Nantes. Au menu : coworking  espaces de créativité et de conférences  programmes d’accompagnement pour les projets à impact social et environnemental. 
",,https://raw.githubusercontent.com/co-demos/PING-carto/ef87e736e88dc4754d5386fdb8a9799aa229a8c1/photos/openlande.jpg,Autre,NON,44,47.206663,-1.559113,10 Rue de l’Ile Mabon 44200 Nantes,0.97,housenumber,44109_4279_00010,10,Rue de l’Ile Mabon,,44200,Nantes,44  Loire-Atlantique  Pays de la Loire,44109,,,,47.206663,-1.559113,T,D,C,,Renouveler le travail,Découvrir collectivement,Repenser sa consommation,,Renouveler le travail-Découvrir collectivement-Repenser sa consommation-,Loire-Atlantique,Nantes
pingcarto111_,cpie-sevre-et-bocage---maison-de-la-vie-rurale,,France Tiers-Lieux – CAP Tiers-Lieux,,FTL-CAPTL,CPIE Sèvre et Bocage - Maison de la Vie Rurale,4 La Bernardière La Flocellière 85700 Sèvremont,www.cpie-sevre-bocage.com,Professionnels – Citoyens,O-D-C,"Le Centre Permanent d’Initiatives pour l’Environnement « CPIE Sèvre et Bocage » est un laboratoire d’idées  de ressources et d’actions sur l’environnement. De forme associative  il réunit des habitants engagés pour l’avenir de leur territoire et s’appuie sur une équipe de professionnels de l’environnement et de l’éducation qui agissent au quotidien avec les collectivités  les habitants  les acteurs économiques  les écoles…
",,,Association,NON,85,46.815508,-0.861041,4 La Bernardière 85700 Sèvremont,0.65,housenumber,85090_wti8av_00004,4,La Bernardière,,85700,Sèvremont,85  Vendée  Pays de la Loire,85090,85090,La Flocellière,,46.815508,-0.861041,,D,C,O,,Découvrir collectivement,Repenser sa consommation,Œuvrer ensemble,-Découvrir collectivement-Repenser sa consommation-Œuvrer ensemble,Vendée,Sèvremont
pingcarto112_,gueules-de-bois,,PiNG – France Tiers-Lieux – CAP Tiers-Lieux,,PiNG-CAPTL-FTL,Gueules de Bois,rue du Sénégal 44000 Nantes,https://gueulesdebois.fr/,Professionnels – Citoyens,T-O-D-C,Dans cet atelier partagé de 360m2  Gueules de Bois met à disposition des espaces de travail  établis  outils et machines ; des espaces de stockage  des ressources documentaires  ... pour permettre au plus grand nombre d’apprendre et de s’adonner au travail du bois. Des membres de l’équipe sont présents en permanence pour conseiller et aider les adhérent·es dans leurs projets. L’association anime aussi régulièrement des ateliers destinés à des publics variés : ateliers de fabrication d'objets  cours techniques pour se perfectionner sur certaines machines ou s’initier à des techniques d’ébénisterie  et enfin des chantiers collectifs participatifs  en partenariat avec des établissements scolaires ou des structures locales d’économie sociale et solidaire  pour fabriquer du mobilier d’intérieur ou d’extérieur. Ouvert aux particuliers·ères comme aux professionnel·les  l’objectif de ce lieu est de rassembler une communauté d’amateurs·trices  professionnel·les et passionné·es du bois  afin qu’ils/elles puissent partager leurs connaissances et leurs savoir-faire  et s’entraider ! ,,https://raw.githubusercontent.com/co-demos/PING-carto/ef87e736e88dc4754d5386fdb8a9799aa229a8c1/photos/gueulesdebois.jpg,Association,NON,44,47.200667,-1.564955,Rue du Sénegal 44200 Nantes,0.84,street,44109_7876,,Rue du Sénegal,,44200,Nantes,44  Loire-Atlantique  Pays de la Loire,44109,,,,47.200667,-1.564955,T,D,C,O,Renouveler le travail,Découvrir collectivement,Repenser sa consommation,Œuvrer ensemble,Renouveler le travail-Découvrir collectivement-Repenser sa consommation-Œuvrer ensemble,Loire-Atlantique,Nantes
pingcarto113_,ecofolies,,France Tiers-Lieux – CAP Tiers-Lieux,,FTL-CAPTL,Écofolies,23 rue Roche Blanche 44680 Sainte-Pazanne,,Professionnels – Citoyens,T-O-D-C,Sur un lieu-ressource ancré dans le Pays de Retz  un collectif pluridisciplinaire anime un écosystème d'activités favorisant l'éveil des consciences et la mise en lien d'acteurs locaux. Ce collectif propose une réponse locale aux enjeux de l'agriculture  de l'alimentation  de la santé et des transitions sociétales.,,https://raw.githubusercontent.com/co-demos/PING-carto/ef87e736e88dc4754d5386fdb8a9799aa229a8c1/photos/ecofolies_cercles.jpg,Association,NON,44,47.096149,-1.806056,23 Rue Roche Blanche 44680 Sainte-Pazanne,0.96,housenumber,44186_0470_00023,23,Rue Roche Blanche,,44680,Sainte-Pazanne,44  Loire-Atlantique  Pays de la Loire,44186,,,,47.096149,-1.806056,T,D,C,O,Renouveler le travail,Découvrir collectivement,Repenser sa consommation,Œuvrer ensemble,Renouveler le travail-Découvrir collectivement-Repenser sa consommation-Œuvrer ensemble,Loire-Atlantique,Sainte-Pazanne
pingcarto114_,tiers-lieu-marsien,,PiNG – France Tiers-Lieux – CAP Tiers-Lieux,,PiNG-CAPTL-FTL,Tiers-lieu marsien,17 rue du 3 août 1944 44850 Saint-Mars-du-Désert,http://www.saint-mars-du-desert.fr/mairie/tiers-lieu-4496.html,Professionnels – Citoyens,T-O-D-C,"Dans une optique de revitalisation de centre-bourg axé autour de la ""Ruralité Heureuse""  la ville de St-Mars du Désert porte le projet du tiers-lieu marsien dans une grande maison bourgeoise. Après des travaux de réhabilitation à l'été 2021  cette maison accueillera dans une ambiance récup'  naturelle et conviviale des activités de coworking et location de salles  un café convivial et chaleureux  une boutique axée sur la consommation locale et responsable  ainsi que des services de proximité et d’aide aux démarches administratives  y compris autour de l'inclusion numérique. Ce tiers-lieu  tourné vers le bien-être  sera ouvert à tous les publics même si une place toute particulière sera réservée aux personnes isolées : aînés  jeunes et familles touchées par le handicap. Ouverture au public prévue fin 2021.",,https://raw.githubusercontent.com/co-demos/PING-carto/ef87e736e88dc4754d5386fdb8a9799aa229a8c1/photos/maison_tiers-lieu_marsien.png,Collectivité,NON,44,47.365982,-1.405575,17 Rue du 3 Aout 1944 44850 Saint-Mars-du-Désert,0.96,housenumber,44179_0550_00017,17,Rue du 3 Aout 1944,,44850,Saint-Mars-du-Désert,44  Loire-Atlantique  Pays de la Loire,44179,,,,47.365982,-1.405575,T,D,C,O,Renouveler le travail,Découvrir collectivement,Repenser sa consommation,Œuvrer ensemble,Renouveler le travail-Découvrir collectivement-Repenser sa consommation-Œuvrer ensemble,Loire-Atlantique,Saint-Mars-du-Désert
pingcarto115_,grand-lieu-du-conte-la-maison-des-possibles,,PiNG – France Tiers-Lieux – CAP Tiers-Lieux,,PiNG-CAPTL-FTL,Grand Lieu du Conte  la maison des possibles,2 rue des frères Rousseau 44860 St Aignan de Grand Lieu,https://www.facebook.com/GrandLieuDuConte/,Professionnels – Citoyens,T-O-D-C,"Véritable laboratoire d’expérimentation et d’innovation  ce pôle culturel du territoire de Grand lieu a un rôle d’appui à l’émergence  au développement et à la consolidation des projets et des structures du domaine du spectacle vivant  principalement du conte  et du secteur de l’environnement et du développement durable. Tiers-lieu permettant à la fois de répondre aux besoins des artistes conteurs.euses et autres professionnels culturels en tant que lieu de travail  il anime également le territoire pour les habitants et les visiteurs de passage. Le Grand Lieu du Conte intègre donc un ""espace Conte"" lieu de création  d’échanges et de diffusion dédié aux artistes  ainsi qu’un café-épicerie où l’on vient prendre un verre mais où l’on encourage aussi les producteurs locaux et les initiatives individuelles et collectives  une Web radio  des espaces d’exposition  et une salle polyvalente. Avec ses animations sur les thématiques conte/oralité  nature/environnement  et avec son jardin fantastique  le Tiers-lieu a vocation à créer des passerelles entre les sites touristiques locaux déjà existants  par la valorisation  la création d’œuvres et d’actions de médiation culturelle.",,https://raw.githubusercontent.com/co-demos/PING-carto/ef87e736e88dc4754d5386fdb8a9799aa229a8c1/photos/grandlieuduconte.jpg,Association,NON,44,47.123129,-1.632617,2 Rue des Frères Rousseau 44860 Saint-Aignan-Grandlieu,0.79,housenumber,44150_0063_00002,2,Rue des Frères Rousseau,,44860,Saint-Aignan-Grandlieu,44  Loire-Atlantique  Pays de la Loire,44150,,,,47.123129,-1.632617,T,D,C,O,Renouveler le travail,Découvrir collectivement,Repenser sa consommation,Œuvrer ensemble,Renouveler le travail-Découvrir collectivement-Repenser sa consommation-Œuvrer ensemble,Loire-Atlantique,Saint-Aignan-Grandlieu
pingcarto116_,casa-feliz-fabrique-du-mieux-etre-resonances-solidaires,,France Tiers-Lieux – CAP Tiers-Lieux,,FTL-CAPTL,Casa Feliz fabrique du mieux-être Résonances solidaires ,18  Rue Alain de Rouge 72300 sablé-sur-Sarthe,https://www.casafeliz.fr/fr/,Professionnels – Citoyens,O-D-C,Lieu de croisement et de mixité  la Casa Feliz  fabrique du mieux-être  a choisi de placer l'humain  la créativité et la joie au cœur de son projet. Elle souhaite offrir un écrin chaleureux  artistique et apaisant  dans lequel venir se ressourcer  se reconstruire et se rencontrer. Ce tiers-lieu contribue à responsabiliser chacun dans sa démarche de mieux-être global  afin de développer une écologie personnelle  relationnelle et ainsi participer à la transition écologique. Adaptées à tous les publics  ses propositions innovantes et variées sont développées autour de 3 axes : Arts et Culture ; Maternité et Parentalité ; Développement personnel. Intervenants (artistes  thérapeutes  intervenants spécialisés)  membres fondateurs et usagers  formant une communauté enthousiaste  ont co-construit le projet qui s’est vite ancré sur le territoire en tissant des partenariats multiples. Ce projet répond à un besoin d’intérêt général de mieux-être et mieux-vivre ensemble. Sa force et sa singularité sont de considérer l'individu dans sa complétude  en prenant soin de ses multiples facettes (corps  esprit  émotions)  tout en tissant du lien social. Implantée dans le centre-ville de Sablé  la Casa Feliz favorise la cohésion sociale grâce à son emplacement idéal  reliant notamment les deux quartiers prioritaires. La réhabilitation de son local s'inscrit dans la redynamisation Action Cœur de Ville. ,,https://raw.githubusercontent.com/co-demos/PING-carto/ef87e736e88dc4754d5386fdb8a9799aa229a8c1/photos/casafeliz.png,Association,NON,72,47.841371,-0.336489,18 Rue Alain de Rouge 72300 Sablé-sur-Sarthe,0.96,housenumber,72264_0040_00018,18,Rue Alain de Rouge,,72300,Sablé-sur-Sarthe,72  Sarthe  Pays de la Loire,72264,,,,47.841371,-0.336489,,D,C,O,,Découvrir collectivement,Repenser sa consommation,Œuvrer ensemble,-Découvrir collectivement-Repenser sa consommation-Œuvrer ensemble,Sarthe,Sablé-sur-Sarthe
pingcarto117_,le-23,,France Tiers-Lieux,,FTL,Le 23,23  rue Villebois-Mareuil  44000 Nantes,https://le23nantes.fr/,Professionnels – Citoyens,O-D-C,"Installé dans un ancien cinéma paroissial nantais  Le 23 est un lieu de vie culturel de quartier. En semaine  nous accueillons des artistes en résidence  qui laissent place en soirée à la chorale  au club de bridge  de yoga ou de théâtre… Le week end  le public se laissera surprendre par un concert  un spectacle de danse  un marché de créateurs  un ciné-débat ou une conférence…
Le 23 est donc au croisement entre le musée  la salle de spectacles et la maison de quartier. Il dispose d'un bar associatif avec des produits locaux.",,https://raw.githubusercontent.com/co-demos/PING-carto/master/photos/le23.jpg,Association,NON,44,47.227564,-1.564506,23 Rue Villebois Mareuil 44000 Nantes,0.98,housenumber,44109_8516_00023,23,Rue Villebois Mareuil,,44000,Nantes,44  Loire-Atlantique  Pays de la Loire,44109,,,,47.227564,-1.564506,,D,C,O,,Découvrir collectivement,Repenser sa consommation,Œuvrer ensemble,-Découvrir collectivement-Repenser sa consommation-Œuvrer ensemble,Loire-Atlantique,Nantes
